"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier"
"29518-28570","TE","Nick","Nick Vannett","Vannett","3.183333396911621","6","4600","LAC@SEA","SEA","LAC","","","","",""
"29518-14336","RB","Jacquizz","Jacquizz Rodgers","Rodgers","2.2714285169328963","7","4500","TB@CAR","TB","CAR","","","","",""
"29518-24589","WR","Jaron","Jaron Brown","Brown","5.699999809265137","4","4500","LAC@SEA","SEA","LAC","","","","",""
"29518-41997","WR","River","River Cracraft","Cracraft","0","0","4500","HOU@DEN","DEN","HOU","","","","",""
"29518-14362","TE","Charles","Charles Clay","Clay","3.049999952316284","8","4500","CHI@BUF","BUF","CHI","","","","",""
"29518-55323","RB","Jaylen","Jaylen Samuels","Samuels","1.7000000476837158","1","4500","PIT@BAL","PIT","BAL","","","","",""
"29518-56356","WR","Isaiah","Isaiah Ford","Ford","0","0","4500","NYJ@MIA","MIA","NYJ","","","","",""
"29518-56358","WR","Cam","Cam Phillips","Phillips","1.399999976158142","1","4500","CHI@BUF","BUF","CHI","","","","",""
"29518-24621","WR","Charone","Charone Peake","Peake","0.949999988079071","2","4500","NYJ@MIA","NYJ","MIA","","","","",""
"29518-30775","WR","Justin","Justin Hunter","Hunter","1.1999999682108562","3","4500","PIT@BAL","PIT","BAL","","","","",""
"29518-42095","WR","ArDarius","ArDarius Stewart","Stewart","1.1583333015441895","12","4500","NYJ@MIA","NYJ","MIA","","","","",""
"29518-79982","RB","Alex","Alex Armah","Armah","1.75","4","4500","TB@CAR","CAR","TB","","","","",""
"29518-52345","WR","Brandon","Brandon Powell","Powell","0","1","4500","DET@MIN","DET","MIN","","","","",""
"29518-42107","WR","Robert","Robert Foster","Foster","1","4","4500","CHI@BUF","BUF","CHI","","","","",""
"29518-84101","WR","Vyncint","Vyncint Smith","Smith","1.649999976158142","2","4500","HOU@DEN","HOU","DEN","","","","",""
"29518-83083","WR","Justin","Justin Watson","Watson","1","1","4500","TB@CAR","TB","CAR","","","","",""
"29518-47249","WR","Darvin","Darvin Kidsy","Kidsy","0","0","4500","ATL@WAS","WAS","ATL","","","","",""
"29518-52371","RB","Kalen","Kalen Ballage","Ballage","0.3333333333333333","3","4500","NYJ@MIA","MIA","NYJ","","","","",""
"29518-28827","RB","Dare","Dare Ogunbowale","Ogunbowale","0","0","4500","TB@CAR","TB","CAR","","","","",""
"29518-84122","RB","Detrez","Detrez Newsome","Newsome","0","1","4500","LAC@SEA","LAC","SEA","","","","",""
"29518-84124","WR","J.J.","J.J. Jones","Jones","-0.6666666666666666","3","4500","NYJ@MIA","NYJ","MIA","","","","",""
"29518-40118","WR","Steven","Steven Mitchell Jr.","Mitchell Jr.","0","0","4500","HOU@DEN","HOU","DEN","","","","",""
"29518-41155","RB","Taquan","Taquan Mizzell","Mizzell","0","0","4500","CHI@BUF","CHI","BUF","","","","",""
"29518-83140","RB","Christopher","Christopher Ezeala","Ezeala","0","0","4500","PIT@BAL","BAL","PIT","","","","",""
"29518-28890","RB","Derek","Derek Watt","Watt","0.10000000149011612","1","4500","LAC@SEA","LAC","SEA","","","","",""
"29518-55514","RB","Buddy","Buddy Howell","Howell","0","0","4500","HOU@DEN","HOU","DEN","","","","",""
"29518-9442","WR","Brandon","Brandon Tate","Tate","0","1","4500","LAR@NO","NO","LAR","","","","",""
"29518-52451","RB","Samaje","Samaje Perine","Perine","0.3499999940395355","2","4500","ATL@WAS","WAS","ATL","","","","",""
"29518-40167","RB","Gus","Gus Edwards","Edwards","2.199999968210856","3","4500","PIT@BAL","BAL","PIT","","","","",""
"29518-11504","WR","Andre","Andre Roberts","Roberts","1.274999976158142","8","4500","NYJ@MIA","NYJ","MIA","Q","Back","","",""
"29518-24817","TE","Nick","Nick O'Leary","O'Leary","8.100000381469727","2","4500","NYJ@MIA","MIA","NYJ","","","","",""
"29518-44280","WR","JoJo","JoJo Natson Jr.","Natson Jr.","0","5","4500","LAR@NO","LAR","NO","","","","",""
"29518-41211","WR","Janarion","Janarion Grant","Grant","0","2","4500","PIT@BAL","BAL","PIT","","","","",""
"29518-29949","WR","Marvin","Marvin Hall","Hall","3.7833334604899087","6","4500","ATL@WAS","ATL","WAS","","","","",""
"29518-41221","WR","Andre","Andre Patton","Patton","0","0","4500","LAC@SEA","LAC","SEA","","","","",""
"29518-83221","RB","De'Lance","De'Lance Turner","Turner","1.5499999523162842","2","4500","PIT@BAL","BAL","PIT","IR","Hamstring","","",""
"29518-33047","WR","Chris","Chris Moore","Moore","2.3857143947056363","7","4500","PIT@BAL","BAL","PIT","","","","",""
"29518-55577","WR","Hunter","Hunter Sharp","Sharp","4.633333206176758","3","4500","CHI@BUF","BUF","CHI","","","","",""
"29518-68890","WR","Devin","Devin Gray","Gray","0","0","4500","ATL@WAS","ATL","WAS","","","","",""
"29518-46374","WR","Tanner","Tanner Gentry","Gentry","1.25","4","4500","CHI@BUF","CHI","BUF","","","","",""
"29518-31015","WR","DeAndrew","DeAndrew White","White","1.4500000476837158","2","4500","TB@CAR","CAR","TB","","","","",""
"29518-85306","WR","KhaDarel","KhaDarel Hodge","Hodge","1.899999976158142","1","4500","LAR@NO","LAR","NO","","","","",""
"29518-56648","RB","Jeremy","Jeremy McNichols","McNichols","0.4000000059604645","1","4500","HOU@DEN","DEN","HOU","","","","",""
"29518-34125","WR","Geremy","Geremy Davis","Davis","0","0","4500","LAC@SEA","LAC","SEA","","","","",""
"29518-14683","RB","Patrick","Patrick DiMarco","DiMarco","1.7000000476837158","2","4500","CHI@BUF","BUF","CHI","","","","",""
"29518-41319","WR","Jeff","Jeff Badet","Badet","0","0","4500","DET@MIN","MIN","DET","","","","",""
"29518-40298","WR","Derrick","Derrick Willies","Willies","7.599999904632568","1","4500","KC@CLE","CLE","KC","IR","Shoulder","","",""
"29518-38269","RB","Cameron","Cameron Artis-Payne","Artis-Payne","3.2400001525878905","5","4500","TB@CAR","CAR","TB","","","","",""
"29518-55684","RB","Roc","Roc Thomas","Thomas","1.2199999809265136","5","4500","DET@MIN","MIN","DET","O","Hamstring","","",""
"29518-53639","WR","Isaiah","Isaiah McKenzie","McKenzie","0","1","4500","HOU@DEN","DEN","HOU","","","","",""
"29518-29064","WR","Trey","Trey Griffey","Griffey","0","0","4500","PIT@BAL","PIT","BAL","","","","",""
"29518-22938","WR","Rod","Rod Streater","Streater","-1.100000023841858","1","4500","KC@CLE","CLE","KC","IR","Neck","","",""
"29518-28065","WR","Jehu","Jehu Chesson","Chesson","0","2","4500","ATL@WAS","WAS","ATL","","","","",""
"29518-32161","WR","Gehrig","Gehrig Dieter","Dieter","0","0","4500","KC@CLE","KC","CLE","","","","",""
"29518-60835","WR","Isaac","Isaac Whitney","Whitney","0","1","4500","HOU@DEN","HOU","DEN","","","","",""
"29518-14761","WR","Andre","Andre Holmes","Holmes","2.237499952316284","8","4500","CHI@BUF","BUF","CHI","","","","",""
"29518-43433","RB","Boston","Boston Scott","Scott","0","0","4500","LAR@NO","NO","LAR","","","","",""
"29518-80299","RB","Patrick","Patrick Ricard","Ricard","3.799999952316284","4","4500","PIT@BAL","BAL","PIT","","","","",""
"29518-32185","RB","Zach","Zach Line","Line","1.7","5","4500","LAR@NO","NO","LAR","","","","",""
"29518-26045","WR","Leonte","Leonte Carroo","Carroo","2.5999999046325684","4","4500","NYJ@MIA","MIA","NYJ","","","","",""
"29518-21952","WR","Michael","Michael Floyd","Floyd","1.25","2","4500","ATL@WAS","WAS","ATL","","","","",""
"29518-55750","WR","Chris","Chris Lacy","Lacy","0","0","4500","DET@MIN","DET","MIN","","","","",""
"29518-26057","RB","Michael","Michael Burton","Burton","1.100000023841858","1","4500","CHI@BUF","CHI","BUF","","","","",""
"29518-57803","WR","Jordan","Jordan Lasley","Lasley","0","0","4500","PIT@BAL","BAL","PIT","","","","",""
"29518-21972","WR","Brian","Brian Quick","Quick","1.649999976158142","2","4500","ATL@WAS","WAS","ATL","","","","",""
"29518-27096","WR","Marcus","Marcus Lucas","Lucas","0","0","4500","LAC@SEA","SEA","LAC","","","","",""
"29518-6627","WR","Ted","Ted Ginn Jr.","Ginn Jr.","8.524999618530273","4","4500","LAR@NO","NO","LAR","IR","Knee","","",""
"29518-14820","RB","Nick","Nick Bellore","Bellore","0","1","4500","DET@MIN","DET","MIN","","","","",""
"29518-41459","RB","Keith","Keith Ford","Ford","0","0","4500","CHI@BUF","BUF","CHI","","","","",""
"29518-34295","WR","Breshad","Breshad Perriman","Perriman","0.550000011920929","2","4500","KC@CLE","CLE","KC","","","","",""
"29518-31241","WR","Sammie","Sammie Coates Jr.","Coates Jr.","0.8500000238418579","2","4500","HOU@DEN","HOU","DEN","","","","",""
"29518-33320","RB","Senorise","Senorise Perry","Perry","0","2","4500","NYJ@MIA","MIA","NYJ","","","","",""
"29518-38441","RB","Justin","Justin Davis","Davis","0.10000000149011612","1","4500","LAR@NO","LAR","NO","","","","",""
"29518-46633","WR","Keenan","Keenan Reynolds","Reynolds","0","0","4500","LAC@SEA","SEA","LAC","","","","",""
"29518-64070","WR","Tim","Tim White","White","0.6333333253860474","3","4500","PIT@BAL","BAL","PIT","","","","",""
"29518-52808","RB","Dontrell","Dontrell Hilliard","Hilliard","0.9666666984558105","3","4500","KC@CLE","CLE","KC","","","","",""
"29518-41552","WR","Dylan","Dylan Cantrell","Cantrell","0","0","4500","LAC@SEA","LAC","SEA","","","","",""
"29518-27229","RB","Ameer","Ameer Abdullah","Abdullah","0.29999999205271405","3","4500","DET@MIN","DET","MIN","","","","",""
"29518-6759","WR","Brandon","Brandon Marshall","Marshall","4.183333396911621","6","4500","LAC@SEA","SEA","LAC","","","","",""
"29518-62055","WR","Ray-Ray","Ray-Ray McCloud III","McCloud III","0.5599999904632569","5","4500","CHI@BUF","BUF","CHI","","","","",""
"29518-7784","WR","Darrius","Darrius Heyward-Bey","Heyward-Bey","2.9799999237060546","5","4500","PIT@BAL","PIT","BAL","","","","",""
"29518-38514","WR","Kevin","Kevin White","White","4.25","2","4500","CHI@BUF","CHI","BUF","","","","",""
"29518-33403","WR","Tevin","Tevin Jones","Jones","0","0","4500","PIT@BAL","PIT","BAL","","","","",""
"29518-27273","RB","Andy","Andy Janovich","Janovich","1.8333333333333333","3","4500","HOU@DEN","DEN","HOU","","","","",""
"29518-33424","WR","Mose","Mose Frazier","Frazier","0","0","4500","TB@CAR","CAR","TB","","","","",""
"29518-56977","WR","Simmie","Simmie Cobbs Jr.","Cobbs Jr.","0","0","4500","ATL@WAS","WAS","ATL","","","","",""
"29518-52897","RB","Darrel","Darrel Williams","Williams","0","0","4500","KC@CLE","KC","CLE","","","","",""
"29518-40612","WR","Bobo","Bobo Wilson","Wilson","3.0333334604899087","3","4500","TB@CAR","TB","CAR","","","","",""
"29518-29351","WR","De'Anthony","De'Anthony Thomas","Thomas","2.2","5","4500","KC@CLE","KC","CLE","IR","Lower leg","","",""
"29518-52903","WR","Malachi","Malachi Dupre","Dupre","0","0","4500","HOU@DEN","HOU","DEN","","","","",""
"29518-84648","WR","Josh","Josh Crockett","Crockett","0","0","4500","KC@CLE","KC","CLE","","","","",""
"29518-52916","WR","Russell","Russell Gage","Gage","1.399999976158142","1","4500","ATL@WAS","ATL","WAS","","","","",""
"29518-58041","RB","Mike","Mike Boone","Boone","0.9666666984558105","6","4500","DET@MIN","MIN","DET","","","","",""
"29518-71359","WR","Javon","Javon Wims","Wims","0","1","4500","CHI@BUF","CHI","BUF","","","","",""
"29518-30403","WR","Chris","Chris Conley","Conley","3.8428570883614674","7","4500","KC@CLE","KC","CLE","","","","",""
"29518-39649","RB","Benny","Benny Cunningham","Cunningham","0.36666667461395264","6","4500","CHI@BUF","CHI","BUF","","","","",""
"29518-40674","WR","Jester","Jester Weah","Weah","0","0","4500","HOU@DEN","HOU","DEN","","","","",""
"29518-57064","RB","Ryan","Ryan Nall","Nall","0","0","4500","CHI@BUF","CHI","BUF","","","","",""
"29518-38634","WR","Ryan","Ryan Switzer","Switzer","2.942857197352818","7","4500","PIT@BAL","PIT","BAL","","","","",""
"29518-56051","WR","Caleb","Caleb Scott","Scott","0","0","4500","LAC@SEA","SEA","LAC","","","","",""
"29518-54010","RB","Brian","Brian Hill","Hill","2.7666667302449546","3","4500","ATL@WAS","ATL","WAS","","","","",""
"29518-57091","WR","Tim","Tim Patrick","Patrick","3.5999999046325684","4","4500","HOU@DEN","DEN","HOU","","","","",""
"29518-45835","WR","Da'Mari","Da'Mari Scott","Scott","0","0","4500","KC@CLE","CLE","KC","Q","Shoulder","","",""
"29518-41741","WR","DaeSean","DaeSean Hamilton","Hamilton","1.9666666984558105","3","4500","HOU@DEN","DEN","HOU","O","Knee","","",""
"29518-33552","WR","TJ","TJ Jones","Jones","1.6999999682108562","3","4500","DET@MIN","DET","MIN","","","","",""
"29518-29466","RB","Ricky","Ricky Ortiz","Ortiz","0.8500000238418579","2","4500","ATL@WAS","ATL","WAS","","","","",""
"29518-7965","TE","Antonio","Antonio Gates","Gates","3.7571427481515065","7","4500","LAC@SEA","LAC","SEA","","","","",""
"29518-82731","WR","Brandon","Brandon Zylstra","Zylstra","1.399999976158142","2","4500","DET@MIN","MIN","DET","","","","",""
"29518-28463","WR","Austin","Austin Carr","Carr","1.7399999618530273","5","4500","LAR@NO","NO","LAR","","","","",""
"29518-55088","WR","Malik","Malik Turner","Turner","0","0","4500","LAC@SEA","SEA","LAC","","","","",""
"29518-27441","RB","Damien","Damien Williams","Williams","0.6800000190734863","5","4500","KC@CLE","KC","CLE","","","","",""
"29518-22336","WR","Josh","Josh Bellamy","Bellamy","3.2","5","4500","CHI@BUF","CHI","BUF","","","","",""
"29518-55113","RB","Shaun","Shaun Wilson","Wilson","1.1333333651224773","3","4500","TB@CAR","TB","CAR","","","","",""
"29518-44893","RB","Roosevelt","Roosevelt Nix","Nix","0.6000000238418579","4","4500","PIT@BAL","PIT","BAL","","","","",""
"29518-43870","RB","Joel","Joel Bouagnon","Bouagnon","0","0","4500","DET@MIN","DET","MIN","","","","",""
"29518-70501","RB","C.J.","C.J. Ham","Ham","1.5428571701049805","7","4500","DET@MIN","MIN","DET","","","","",""
"29518-55165","RB","Justin","Justin Jackson","Jackson","1.7999999523162842","2","4500","LAC@SEA","LAC","SEA","","","","",""
"29518-43912","WR","Chad","Chad Beebe","Beebe","0","0","4500","DET@MIN","MIN","DET","","","","",""
"29518-45964","WR","Marcus","Marcus Kemp","Kemp","1.2000000476837158","1","4500","KC@CLE","KC","CLE","","","","",""
"29518-34729","RB","Dwayne","Dwayne Washington","Washington","0.20000000298023224","1","4500","LAR@NO","NO","LAR","","","","",""
"29518-45997","WR","Keith","Keith Kirkwood","Kirkwood","0","0","4500","LAR@NO","NO","LAR","","","","",""
"29518-29624","RB","Tre","Tre Madden","Madden","0.375","4","4500","LAC@SEA","SEA","LAC","","","","",""
"29518-55224","RB","Reggie","Reggie Bonnafon","Bonnafon","0","0","4500","TB@CAR","CAR","TB","","","","",""
"29518-43961","RB","Tyler","Tyler Ervin","Ervin","0.625","8","4500","HOU@DEN","HOU","DEN","","","","",""
"29518-14268","RB","Stevan","Stevan Ridley","Ridley","0.8600000381469727","5","4500","PIT@BAL","PIT","BAL","","","","",""
"29518-57299","TE","Gerald","Gerald Everett","Everett","2.114285741533552","7","4500","LAR@NO","LAR","NO","","","","",""
"29518-30678","WR","Damiere","Damiere Byrd","Byrd","0.32499998807907104","4","4500","TB@CAR","CAR","TB","","","","",""
"29518-14319","RB","Taiwan","Taiwan Jones","Jones","0","4","4500","CHI@BUF","BUF","CHI","IR","Neck","","",""
"29518-14327","RB","Anthony","Anthony Sherman","Sherman","3.2","5","4500","KC@CLE","KC","CLE","","","","",""
"29518-63479","RB","John","John Kelly","Kelly","0","0","4500","LAR@NO","LAR","NO","","","","",""
"29518-32000","TE","Luke","Luke Willson","Willson","1.7166666984558105","6","4400","DET@MIN","DET","MIN","","","","",""
"29518-54782","TE","Cameron","Cameron Brate","Brate","5.483333587646484","6","4400","TB@CAR","TB","CAR","","","","",""
"29518-56265","TE","Mike","Mike Gesicki","Gesicki","3.2285714830671037","7","4400","NYJ@MIA","MIA","NYJ","","","","",""
"29518-14394","TE","Virgil","Virgil Green","Green","3.4833332697550454","6","4300","LAC@SEA","LAC","SEA","","","","",""
"29518-80011","TE","Antony","Antony Auclair","Auclair","1.7666667302449544","3","4300","TB@CAR","TB","CAR","","","","",""
"29518-12553","D","Carolina","Carolina Panthers","Panthers","7.571428571428571","7","4300","TB@CAR","CAR","TB","","","","",""
"29518-34073","TE","Ryan","Ryan Griffin","Griffin","3.1666666666666665","6","4300","HOU@DEN","HOU","DEN","","","","",""
"29518-56708","TE","Will","Will Dissly","Dissly","7.900000095367432","4","4300","LAC@SEA","SEA","LAC","IR","Kneecap","","",""
"29518-64031","TE","Hayden","Hayden Hurst","Hurst","2.7750000953674316","4","4300","PIT@BAL","BAL","PIT","","","","",""
"29518-39492","TE","Josh","Josh Hill","Hill","4.479999923706055","5","4300","LAR@NO","NO","LAR","","","","",""
"29518-70335","TE","Seth","Seth DeValve","DeValve","6.449999809265137","2","4300","KC@CLE","CLE","KC","","","","",""
"29518-27672","TE","Matt","Matt LaCosse","LaCosse","2.1499999364217124","6","4200","HOU@DEN","DEN","HOU","","","","",""
"29518-12539","D","Miami","Miami Dolphins","Dolphins","6.25","8","4200","NYJ@MIA","MIA","NYJ","","","","",""
"29518-47870","TE","Tyler","Tyler Higbee","Higbee","2.6666666666666665","6","4200","LAR@NO","LAR","NO","","","","",""
"29518-29592","TE","Xavier","Xavier Grimble","Grimble","1.9666666984558105","3","4200","PIT@BAL","PIT","BAL","","","","",""
"29518-12540","D","Minnesota","Minnesota Vikings","Vikings","7.625","8","4100","DET@MIN","MIN","DET","","","","",""
"29518-38301","TE","Darren","Darren Fells","Fells","3.6","5","4100","KC@CLE","CLE","KC","","","","",""
"29518-72515","TE","Ian","Ian Thomas","Thomas","2.839999961853027","5","4100","TB@CAR","CAR","TB","","","","",""
"29518-29725","TE","Levine","Levine Toilolo","Toilolo","1.274999976158142","4","4000","DET@MIN","DET","MIN","","","","",""
"29518-60451","TE","Tyler","Tyler Conklin","Conklin","1.149999976158142","2","4000","DET@MIN","MIN","DET","","","","",""
"29518-62510","TE","Nick","Nick Boyle","Boyle","2.575000047683716","8","4000","PIT@BAL","BAL","PIT","","","","",""
"29518-62515","TE","Neal","Neal Sterling","Sterling","1.9249999523162842","4","4000","NYJ@MIA","NYJ","MIA","O","Concussion","","",""
"29518-42046","TE","Durham","Durham Smythe","Smythe","0","3","4000","NYJ@MIA","MIA","NYJ","","","","",""
"29518-30787","TE","Alex","Alex Ellis","Ellis","0","0","4000","KC@CLE","KC","CLE","IR","Undisclosed","","",""
"29518-62534","TE","Brian","Brian Parker","Parker","0","2","4000","HOU@DEN","DEN","HOU","","","","",""
"29518-30800","TE","Jason","Jason Croom","Croom","2.9285714285714284","7","4000","CHI@BUF","BUF","CHI","","","","",""
"29518-46177","TE","David","David Wells","Wells","0","0","4000","KC@CLE","KC","CLE","","","","",""
"29518-79980","TE","Eric","Eric Saubert","Saubert","0.8666666348775228","3","4000","ATL@WAS","ATL","WAS","","","","",""
"29518-62617","TE","Khari","Khari Lee","Lee","1","1","4000","CHI@BUF","BUF","CHI","","","","",""
"29518-83117","TE","Tanner","Tanner Hudson","Hudson","0","0","4000","TB@CAR","TB","CAR","","","","",""
"29518-32957","TE","Eric","Eric Tomlinson","Tomlinson","1.7","5","4000","NYJ@MIA","NYJ","MIA","","","","",""
"29518-57556","TE","Jerome","Jerome Cunningham","Cunningham","0","0","4000","DET@MIN","DET","MIN","","","","",""
"29518-41210","TE","Matt","Matt Flanagan","Flanagan","0","0","4000","ATL@WAS","WAS","ATL","","","","",""
"29518-62718","TE","Daniel","Daniel Brown","Brown","2.424999952316284","8","4000","CHI@BUF","CHI","BUF","","","","",""
"29518-83202","TE","Christian","Christian Scotland-Williamson","Scotland-Williamson","0","0","4000","PIT@BAL","PIT","BAL","","","","",""
"29518-12550","D","Seattle","Seattle Seahawks","Seahawks","9.142857142857142","7","4000","LAC@SEA","SEA","LAC","","","","",""
"29518-27918","TE","Henry","Henry Krieger-Coble","Krieger-Coble","0","0","4000","LAR@NO","LAR","NO","","","","",""
"29518-48482","TE","David","David Morgan","Morgan","1.2199999809265136","5","4000","DET@MIN","MIN","DET","","","","",""
"29518-25957","TE","J.P.","J.P. Holtz","Holtz","0","0","4000","ATL@WAS","WAS","ATL","","","","",""
"29518-39305","TE","A.J.","A.J. Derby","Derby","5.25","2","4000","NYJ@MIA","MIA","NYJ","Q","Foot","","",""
"29518-45472","TE","Garrett","Garrett Griffin","Griffin","0.44999998807907104","2","4000","LAR@NO","NO","LAR","","","","",""
"29518-25011","TE","Darren","Darren Waller","Waller","0","0","4000","PIT@BAL","BAL","PIT","","","","",""
"29518-40371","TE","Johnny","Johnny Mundt","Mundt","0","0","4000","LAR@NO","LAR","NO","","","","",""
"29518-31169","TE","Jeremy","Jeremy Sprinkle","Sprinkle","0","2","4000","ATL@WAS","WAS","ATL","","","","",""
"29518-84440","TE","Jaeden","Jaeden Graham","Graham","0","0","4000","ATL@WAS","ATL","WAS","","","","",""
"29518-27117","TE","Sean","Sean Culkin","Culkin","0","0","4000","LAC@SEA","LAC","SEA","","","","",""
"29518-28144","TE","Dion","Dion Sims","Sims","0.949999988079071","2","4000","CHI@BUF","CHI","BUF","","","","",""
"29518-41469","TE","Darrell","Darrell Daniels","Daniels","0","1","4000","LAC@SEA","SEA","LAC","","","","",""
"29518-22051","TE","Orson","Orson Charles","Charles","0.4333333174387614","3","4000","KC@CLE","CLE","KC","","","","",""
"29518-18009","TE","Chris","Chris Manhertz","Manhertz","0.699999988079071","1","4000","TB@CAR","CAR","TB","","","","",""
"29518-80486","TE","Alex","Alex Gray","Gray","0","0","4000","ATL@WAS","ATL","WAS","","","","",""
"29518-33418","TE","Alan","Alan Cross","Cross","0.550000011920929","2","4000","TB@CAR","TB","CAR","","","","",""
"29518-80546","TE","Dan","Dan Arnold","Arnold","4.5","1","4000","LAR@NO","NO","LAR","","","","",""
"29518-47788","TE","Deon","Deon Yelder","Yelder","0","0","4000","KC@CLE","KC","CLE","","","","",""
"29518-62127","TE","Cole","Cole Hikutini","Hikutini","1.25","2","4000","DET@MIN","MIN","DET","","","","",""
"29518-28346","TE","Maxx","Maxx Williams","Williams","3.4166666666666665","6","4000","PIT@BAL","BAL","PIT","","","","",""
"29518-70363","TE","Hakeem","Hakeem Valles","Valles","1.0499999523162842","2","4000","DET@MIN","DET","MIN","","","","",""
"29518-29411","TE","Pharaoh","Pharaoh Brown","Brown","0","0","4000","KC@CLE","CLE","KC","","","","",""
"29518-26355","TE","Logan","Logan Thomas","Thomas","1.5333333015441895","3","4000","CHI@BUF","BUF","CHI","","","","",""
"29518-40697","TE","Bucky","Bucky Hodges","Hodges","0","0","4000","PIT@BAL","PIT","BAL","","","","",""
"29518-26384","TE","Trey","Trey Edmunds","Edmunds","3.6000000635782876","3","4000","PIT@BAL","PIT","BAL","","","","",""
"29518-12055","TE","Logan","Logan Paulsen","Paulsen","3.7666667302449546","3","4000","ATL@WAS","ATL","WAS","","","","",""
"29518-70458","TE","Jason","Jason Vander Laan","Vander Laan","0","0","4000","TB@CAR","CAR","TB","","","","",""
"29518-70489","TE","Ben","Ben Braunecker","Braunecker","0","1","4000","CHI@BUF","CHI","BUF","O","Concussion","","",""
"29518-38772","TE","Nate","Nate Wozniak","Wozniak","0","0","4000","LAR@NO","NO","LAR","","","","",""
"29518-39814","TE","Jordan","Jordan Leggett","Leggett","2.0600000381469727","5","4000","NYJ@MIA","NYJ","MIA","","","","",""
"29518-19342","TE","Demetrius","Demetrius Harris","Harris","5.974999904632568","4","4000","KC@CLE","KC","CLE","","","","",""
"29518-41964","TE","Vince","Vince Mayle","Mayle","1.5499999523162842","4","4000","LAC@SEA","LAC","SEA","","","","",""
"29518-57338","TE","Jordan","Jordan Akins","Akins","2.2333332697550454","6","4000","HOU@DEN","HOU","DEN","","","","",""
"29518-12536","D","Kansas City","Kansas City Chiefs","Chiefs","7.75","8","3900","KC@CLE","KC","CLE","","","","",""
"29518-12547","D","Pittsburgh","Pittsburgh Steelers","Steelers","8.571428571428571","7","3800","PIT@BAL","PIT","BAL","","","","",""
"29518-12544","D","New York","New York Jets","Jets","8.125","8","3700","NYJ@MIA","NYJ","MIA","","","","",""
"29518-12525","D","Atlanta","Atlanta Falcons","Falcons","2.7142857142857144","7","3600","ATL@WAS","ATL","WAS","","","","",""
"29518-12548","D","Los Angeles","Los Angeles Chargers","Chargers","6.428571428571429","7","3600","LAC@SEA","LAC","SEA","","","","",""
"29518-12555","D","Baltimore","Baltimore Ravens","Ravens","7.375","8","3500","PIT@BAL","BAL","PIT","","","","",""
"29518-12531","D","Denver","Denver Broncos","Broncos","8.625","8","3400","HOU@DEN","DEN","HOU","","","","",""
"29518-12538","D","Los Angeles","Los Angeles Rams","Rams","10.625","8","3400","LAR@NO","LAR","NO","","","","",""
"29518-12552","D","Washington","Washington Redskins","Redskins","9","7","3400","ATL@WAS","WAS","ATL","","","","",""
"29518-12532","D","Detroit","Detroit Lions","Lions","5.571428571428571","7","3300","DET@MIN","DET","MIN","","","","",""
"29518-12542","D","New Orleans","New Orleans Saints","Saints","5","7","3200","LAR@NO","NO","LAR","","","","",""
"29518-12526","D","Buffalo","Buffalo Bills","Bills","6.375","8","3000","CHI@BUF","BUF","CHI","","","","",""
"29518-12529","D","Cleveland","Cleveland Browns","Browns","8","8","3000","KC@CLE","CLE","KC","","","","",""
"29518-12551","D","Tampa Bay","Tampa Bay Buccaneers","Buccaneers","3.4285714285714284","7","3000","TB@CAR","TB","CAR","","","","",""